Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1870024,1,2020-02-13,,1239489,53,1432,4,USD
1870025,1,2020-02-13,2020-02-18,1360550,0,1572,2,USD
1870026,1,2020-02-13,,1053706,36,1421,6,GBP
1870027,1,2020-02-13,,566465,22,448,3,EUR
1870028,1,2020-02-13,,1202719,59,1359,6,USD
1870029,1,2020-02-13,,288828,10,580,3,CAD
1870030,1,2020-02-13,,1719794,53,1678,4,USD
1870032,1,2020-02-13,2020-02-14,1426220,0,1268,2,USD
1870033,1,2020-02-13,2020-02-17,1846024,0,1413,3,USD
1870034,1,2020-02-13,,1351815,64,1275,1,USD
1870035,1,2020-02-13,,1900139,61,1443,8,USD
1870036,1,2020-02-13,,508885,19,2020,3,EUR
1870037,1,2020-02-13,,1432706,44,1455,1,USD
1870038,1,2020-02-13,,2040568,59,77,3,USD
1870039,1,2020-02-13,,1523982,47,1439,2,USD
1870040,1,2020-02-13,,2098097,43,1883,2,USD
1870041,1,2020-02-13,,1771228,54,1690,9,USD
1870042,1,2020-02-13,2020-02-17,2063343,0,1795,2,USD
1870044,1,2020-02-13,,1526191,61,1259,6,USD
1870045,1,2020-02-13,,929665,40,781,2,GBP
1870046,1,2020-02-13,,969679,39,1658,2,GBP
1870048,1,2020-02-13,,1131276,36,2516,7,GBP
1870050,1,2020-02-13,,1991913,44,873,1,USD
1870051,1,2020-02-13,2020-02-15,1883755,0,398,1,USD
1870052,1,2020-02-13,2020-02-17,1201865,0,1263,8,USD
1870053,1,2020-02-13,2020-02-16,777391,0,714,1,EUR
1870054,1,2020-02-13,,238625,10,1647,7,CAD
1871000,1,2020-02-14,,1912666,64,1509,4,USD
1871001,1,2020-02-14,,453380,22,67,1,EUR
1871002,1,2020-02-14,,932718,36,1617,3,GBP
1871003,1,2020-02-14,,1299971,47,1609,3,USD
1871004,1,2020-02-14,,1539041,56,1540,5,USD
1871005,1,2020-02-14,,652732,13,114,6,EUR
1871006,1,2020-02-14,,1371642,51,1327,2,USD
1871007,1,2020-02-14,,1280813,65,1667,1,USD
1871008,1,2020-02-14,,2032613,66,2388,3,USD
1871009,1,2020-02-14,,929466,36,592,5,GBP
1871010,1,2020-02-14,2020-02-17,1277723,0,73,1,USD
1871011,1,2020-02-14,,108311,5,2098,3,AUD
1871012,1,2020-02-14,,1575642,54,450,3,USD
1871013,1,2020-02-14,,399877,10,1745,1,CAD
1871014,1,2020-02-14,,1136737,36,436,4,GBP
1871015,1,2020-02-14,,1699480,55,1585,4,USD
1871016,1,2020-02-14,2020-02-25,1967848,0,426,6,USD
1871017,1,2020-02-14,,1559820,64,1822,6,USD
1871018,1,2020-02-14,,1677739,66,1751,2,USD
1871019,1,2020-02-14,2020-02-17,1457295,0,456,5,USD
1871020,1,2020-02-14,,133358,6,362,5,AUD
1871021,1,2020-02-14,2020-02-17,401221,0,1256,2,EUR
1871022,1,2020-02-14,,350496,10,1625,2,CAD
1871023,1,2020-02-14,,571622,24,1602,7,EUR
1871024,1,2020-02-14,,524021,19,854,1,EUR
1871025,1,2020-02-14,2020-02-18,1056003,0,519,3,GBP
1871026,1,2020-02-14,,327878,8,719,2,CAD
1871027,1,2020-02-14,,1970395,59,1597,2,USD
1871029,1,2020-02-14,,1559760,62,1664,1,USD
1871030,1,2020-02-14,,186894,5,721,3,AUD
1871031,1,2020-02-14,,1801831,65,1672,4,USD
1871032,1,2020-02-14,,2031698,59,1690,2,USD
1871033,1,2020-02-14,2020-02-19,1747611,0,53,3,USD
1871034,1,2020-02-14,,2090627,48,1640,8,USD
1871035,1,2020-02-14,2020-02-18,492898,0,1057,1,EUR
1871036,1,2020-02-14,,1016078,38,1618,6,GBP
1871037,1,2020-02-14,,1215693,62,455,1,USD
1871038,1,2020-02-14,,938948,39,1547,2,GBP
1871039,1,2020-02-14,,1729347,57,1016,1,USD
1871040,1,2020-02-14,,1806437,59,2389,1,USD
1871041,1,2020-02-14,2020-02-18,1415440,0,431,1,USD
1871042,1,2020-02-14,,2089262,61,964,6,USD
1871043,1,2020-02-14,2020-02-20,529903,0,139,5,EUR
1871044,1,2020-02-14,,216550,8,1682,4,CAD
1872000,1,2020-02-15,,353240,9,168,1,CAD
1872001,1,2020-02-15,2020-02-19,241006,0,1373,6,CAD
1872002,1,2020-02-15,,670977,12,102,1,EUR
1872003,1,2020-02-15,,1723103,54,92,4,USD
1872004,1,2020-02-15,,2088176,55,1755,7,USD
1872005,1,2020-02-15,,1899970,57,1686,4,USD
1872006,1,2020-02-15,,1705258,43,1678,8,USD
1872007,1,2020-02-15,,2018421,45,756,5,USD
1872008,1,2020-02-15,,1828240,62,1589,3,USD
1872009,1,2020-02-15,,696759,12,162,3,EUR
1872010,1,2020-02-15,,1338079,62,1353,1,USD
1872011,1,2020-02-15,,561584,22,1627,1,EUR
1872012,1,2020-02-15,,759049,30,2100,3,EUR
1872013,1,2020-02-15,,1144172,37,55,10,GBP
1872014,1,2020-02-15,,1380720,62,1617,4,USD
1872015,1,2020-02-15,,1342154,59,418,2,USD
1872016,1,2020-02-15,,2070319,55,1598,5,USD
1872017,1,2020-02-15,,1707959,55,1454,2,USD
1872018,1,2020-02-15,2020-02-20,690042,0,2464,6,EUR
1872019,1,2020-02-15,2020-02-17,1301565,0,1578,4,USD
1872020,1,2020-02-15,,1559711,62,102,8,USD
1872021,1,2020-02-15,,38195,6,644,5,AUD
1872022,1,2020-02-15,,371426,10,1743,1,CAD
1872023,1,2020-02-15,,1281867,61,827,3,USD
1872024,1,2020-02-15,,280023,9,1164,4,CAD
1872025,1,2020-02-15,,294505,10,1614,2,CAD
1872026,1,2020-02-15,,717000,30,490,1,EUR
1872027,1,2020-02-15,,1687294,44,24,1,USD
1872028,1,2020-02-15,,1635245,54,1533,2,USD
1872029,1,2020-02-15,2020-02-20,1518136,0,12,1,USD
1872031,1,2020-02-15,,1351308,45,525,5,USD
1872032,1,2020-02-15,2020-02-18,1227963,0,1416,6,USD
1872033,1,2020-02-15,2020-02-18,299334,0,1739,1,CAD
1872034,1,2020-02-15,,695043,14,1798,2,EUR
1872035,1,2020-02-15,,1382863,45,1009,1,USD
1872036,1,2020-02-15,,1516123,65,1432,5,USD
1872037,1,2020-02-15,,1328273,64,1822,3,USD
1872038,1,2020-02-15,,598482,24,72,1,EUR
1872039,1,2020-02-15,2020-02-21,1954452,0,1668,3,USD
1872040,1,2020-02-15,,86036,1,1679,8,AUD
1872041,1,2020-02-15,2020-02-22,1125468,0,1367,1,GBP
1872042,1,2020-02-15,,1822685,59,414,9,USD
1872043,1,2020-02-15,,859349,31,63,7,EUR
1872044,1,2020-02-15,,1014258,38,73,1,GBP
1872045,1,2020-02-15,,1485548,49,594,2,USD
1872046,1,2020-02-15,,1625704,49,1228,1,USD
1872048,1,2020-02-15,,1091419,40,642,4,GBP
1872049,1,2020-02-15,2020-02-18,1790883,0,130,1,USD
1872050,1,2020-02-15,,1013313,38,1479,3,GBP
1872051,1,2020-02-15,,1647919,47,1817,6,USD
1872052,1,2020-02-15,,521492,26,1772,9,EUR
1872053,1,2020-02-15,,528376,22,1990,5,EUR
1872054,1,2020-02-15,2020-02-19,1158843,0,1689,2,GBP
1872055,1,2020-02-15,,2099937,53,434,10,USD
1872056,1,2020-02-15,,1988615,53,2107,2,USD
1872057,1,2020-02-15,,766452,29,284,1,EUR
1872058,1,2020-02-15,,1950414,43,1823,8,USD
1872059,1,2020-02-15,,1482467,57,1108,1,USD
1872061,1,2020-02-15,,1567343,47,2093,8,USD
1872062,1,2020-02-15,,1289490,59,1160,1,USD
1872063,1,2020-02-15,2020-02-16,354096,0,270,3,CAD
1872064,1,2020-02-15,,2054016,57,15,4,USD
1872065,1,2020-02-15,,1117827,39,1605,3,GBP
1872066,1,2020-02-15,2020-02-20,321313,0,381,1,CAD
1872067,1,2020-02-15,,662571,12,1245,4,EUR
1872068,1,2020-02-15,2020-02-20,1192665,0,44,1,GBP
1872069,1,2020-02-15,,353313,8,1611,4,CAD
1872070,1,2020-02-15,,1874020,50,2475,4,USD
1872071,1,2020-02-15,2020-02-23,1816681,0,1136,3,USD
1872072,1,2020-02-15,2020-02-18,667725,0,1394,9,EUR
1872073,1,2020-02-15,,285706,9,1741,7,CAD
1872074,1,2020-02-15,,1240603,64,1470,1,USD
1872075,1,2020-02-15,,1739983,61,1411,3,USD
1872076,1,2020-02-15,,2051822,62,1531,2,USD
1872078,1,2020-02-15,,11035,5,1033,1,AUD
1872079,1,2020-02-15,2020-02-20,526078,0,1453,1,EUR
1872080,1,2020-02-15,,1430890,64,1594,1,USD
1872082,1,2020-02-15,,2083381,51,386,1,USD
1872083,1,2020-02-15,,747984,29,2088,3,EUR
1873000,1,2020-02-16,,937006,39,1638,5,GBP
1873001,1,2020-02-16,,622253,15,1377,1,EUR
1873002,1,2020-02-16,,686739,16,1623,1,EUR
1873003,1,2020-02-16,2020-02-18,1387959,0,2107,3,USD
1873004,1,2020-02-16,2020-02-22,1256284,0,50,2,USD
1873005,1,2020-02-16,,938399,36,1682,2,GBP
1873006,1,2020-02-16,,1687058,59,229,3,USD
1873007,1,2020-02-16,,1877016,55,1600,2,USD
1873008,1,2020-02-16,2020-02-20,430185,0,1317,5,EUR
1874000,1,2020-02-17,,1042301,40,1137,1,GBP
1874001,1,2020-02-17,,1820327,56,436,2,USD
1874002,1,2020-02-17,2020-02-21,1040797,0,1637,3,GBP
1874004,1,2020-02-17,,1115222,39,1012,1,GBP
1874005,1,2020-02-17,,1749157,47,561,5,USD
1874006,1,2020-02-17,,1558964,44,1588,4,USD
1874007,1,2020-02-17,,1613178,55,453,7,USD
1874009,1,2020-02-17,,1528045,66,64,4,USD
1874010,1,2020-02-17,,1714451,48,1656,2,USD
1874011,1,2020-02-17,,975468,39,1491,3,GBP
1874012,1,2020-02-17,,1581888,51,2045,2,USD
1874014,1,2020-02-17,,660940,15,362,2,EUR
1874015,1,2020-02-17,,533705,23,1481,1,EUR
1874016,1,2020-02-17,,1704092,66,93,5,USD
1874017,1,2020-02-17,,2087477,48,170,7,USD
1874018,1,2020-02-17,,895123,32,431,3,EUR
1874019,1,2020-02-17,,957677,40,453,2,GBP
1874020,1,2020-02-17,,447988,22,669,4,EUR
1874021,1,2020-02-17,,739625,29,1268,2,EUR
1874022,1,2020-02-17,,718462,30,1650,1,EUR
1874023,1,2020-02-17,,1166659,37,451,3,GBP
1874024,1,2020-02-17,,1771171,56,88,6,USD
1874025,1,2020-02-17,2020-02-22,1086276,0,56,2,GBP
1874026,1,2020-02-17,,470428,22,179,1,EUR
1874027,1,2020-02-17,,410853,22,2501,7,EUR
1874028,1,2020-02-17,2020-02-19,35733,0,428,1,AUD
1874029,1,2020-02-17,,1355953,51,460,3,USD
1874030,1,2020-02-17,,1211824,62,67,4,USD
1874031,1,2020-02-17,,347982,8,72,1,CAD
1874032,1,2020-02-17,,1355134,61,191,1,USD
1874033,1,2020-02-17,,19404,5,1581,2,AUD
1874034,1,2020-02-17,,1716160,45,1933,2,USD
1874035,1,2020-02-17,,1311681,43,341,3,USD
1874036,1,2020-02-17,2020-02-19,504968,0,1587,1,EUR
1874037,1,2020-02-17,,1763016,54,105,2,USD
1874038,1,2020-02-17,,1855661,49,538,2,USD
1874040,1,2020-02-17,,1745222,65,1744,1,USD
1875001,1,2020-02-18,,1780221,66,118,1,USD
1875002,1,2020-02-18,,1012250,38,412,5,GBP
1875003,1,2020-02-18,,493378,24,1608,3,EUR
1875004,1,2020-02-18,,1368261,55,422,5,USD
1875005,1,2020-02-18,,1834034,48,340,3,USD
1875006,1,2020-02-18,,1986036,44,55,3,USD
1875007,1,2020-02-18,,632425,18,1655,1,EUR
1875008,1,2020-02-18,2020-02-20,989573,0,1637,1,GBP
1875009,1,2020-02-18,,985427,37,1439,4,GBP
1875010,1,2020-02-18,,1816741,64,1472,6,USD
1875011,1,2020-02-18,,1162408,39,1598,10,GBP
1875012,1,2020-02-18,,1388023,64,112,1,USD
1875013,1,2020-02-18,,1836410,49,453,2,USD
1875014,1,2020-02-18,,667014,12,1153,2,EUR
1875015,1,2020-02-18,,1419863,64,51,1,USD
1875016,1,2020-02-18,,666979,17,105,5,EUR
1875017,1,2020-02-18,,1356935,62,1429,3,USD
1875018,1,2020-02-18,,1794796,59,1583,3,USD
1875019,1,2020-02-18,,405905,21,2053,1,EUR
1875020,1,2020-02-18,,1253732,47,1661,1,USD
1875021,1,2020-02-18,,1885765,43,130,1,USD
1875022,1,2020-02-18,,1930860,44,2028,1,USD
1875023,1,2020-02-18,,1867252,59,50,4,USD
1875024,1,2020-02-18,,1268661,57,1529,2,USD
1875025,1,2020-02-18,,147312,1,1693,1,AUD
1875026,1,2020-02-18,,1746251,49,422,4,USD
1875027,1,2020-02-18,,1418988,54,1443,3,USD
1875028,1,2020-02-18,,896242,32,1269,4,EUR
1875029,1,2020-02-18,,2086548,64,1909,6,USD
1875030,1,2020-02-18,,1366250,62,1707,2,USD
1875031,1,2020-02-18,2020-02-22,1282783,0,1756,3,USD
1875032,1,2020-02-18,,1531435,43,1122,7,USD
1875033,1,2020-02-18,,247032,8,458,8,CAD
1875034,1,2020-02-18,,1245138,55,1417,3,USD
1875035,1,2020-02-18,,716491,29,406,1,EUR
1875036,1,2020-02-18,,1214063,64,49,2,USD
1875037,1,2020-02-18,,1112803,37,72,1,GBP
1875038,1,2020-02-18,,1228544,55,427,2,USD
1875039,1,2020-02-18,,1211796,59,1392,1,USD
1875040,1,2020-02-18,2020-02-20,1437978,0,1213,1,USD
1875041,1,2020-02-18,2020-02-21,1229112,0,1432,7,USD
1875042,1,2020-02-18,,1778966,54,1250,1,USD
1875044,1,2020-02-18,,1966972,49,1639,3,USD
1875045,1,2020-02-18,2020-02-24,1969254,0,2499,2,USD
1875046,1,2020-02-18,,1328691,47,468,1,USD
1875047,1,2020-02-18,,816932,34,779,1,EUR
1875048,1,2020-02-18,,949516,36,432,3,GBP
1875049,1,2020-02-18,,923583,36,451,5,GBP
1875050,1,2020-02-18,2020-02-22,310707,0,1641,2,CAD
1875051,1,2020-02-18,,1451919,54,2155,6,USD
1875052,1,2020-02-18,,1702898,61,2507,3,USD
1876000,1,2020-02-19,2020-02-22,1484343,0,420,5,USD
1876002,1,2020-02-19,,1556707,53,2500,4,USD
1876003,1,2020-02-19,2020-02-23,1659181,0,109,1,USD
1876004,1,2020-02-19,,1727572,65,1324,1,USD
1876005,1,2020-02-19,,1141697,42,441,2,GBP
1876006,1,2020-02-19,2020-02-22,2049384,0,439,4,USD
1876007,1,2020-02-19,,1418448,57,542,1,USD
1876008,1,2020-02-19,,1694135,50,147,1,USD
1876009,1,2020-02-19,,720913,29,1444,8,EUR
1876010,1,2020-02-19,,544315,24,185,3,EUR
1876011,1,2020-02-19,,1157094,37,1670,2,GBP
1876012,1,2020-02-19,,1977775,61,136,4,USD
1876013,1,2020-02-19,,1940393,43,394,6,USD
1876014,1,2020-02-19,,424340,27,777,2,EUR
1876015,1,2020-02-19,,1724799,61,448,4,USD
1876016,1,2020-02-19,,309028,10,1621,1,CAD
1876017,1,2020-02-19,2020-02-24,1893869,0,1460,2,USD
1876018,1,2020-02-19,2020-02-22,836853,0,1506,1,EUR
1876019,1,2020-02-19,2020-02-27,1458301,0,617,2,USD
1876020,1,2020-02-19,,267168,8,718,2,CAD
1876021,1,2020-02-19,,1315208,51,1538,3,USD
1876022,1,2020-02-19,2020-02-21,1999333,0,72,3,USD
1876023,1,2020-02-19,2020-02-21,2003358,0,483,2,USD
1876024,1,2020-02-19,,1524144,59,1614,4,USD
1876025,1,2020-02-19,,1207658,61,1581,6,USD
1876027,1,2020-02-19,,494472,24,56,4,EUR
1876029,1,2020-02-19,,1423675,64,170,3,USD
1876030,1,2020-02-19,,1731452,55,1313,1,USD
1876031,1,2020-02-19,2020-02-22,69959,0,84,2,AUD
1876032,1,2020-02-19,,1655053,56,1817,5,USD
1876033,1,2020-02-19,,483118,27,1598,1,EUR
1876034,1,2020-02-19,2020-02-23,803125,0,172,3,EUR
1876035,1,2020-02-19,2020-02-22,580600,0,1743,4,EUR
1876036,1,2020-02-19,,1201865,61,771,3,USD
1876037,1,2020-02-19,,978738,38,426,1,GBP
1876038,1,2020-02-19,,1413758,51,1629,6,USD
1876039,1,2020-02-19,,1309524,54,1300,1,USD
1876040,1,2020-02-19,,1809495,47,1550,1,USD
1876041,1,2020-02-19,,1731694,51,1050,1,USD
1876042,1,2020-02-19,,1871472,55,1276,1,USD
1876043,1,2020-02-19,,281485,9,339,3,CAD
1876044,1,2020-02-19,,2087288,50,1593,3,USD
1876045,1,2020-02-19,,1616392,64,1634,3,USD
1876046,1,2020-02-19,,1932745,64,1057,3,USD
1876047,1,2020-02-19,,162784,6,1696,2,AUD
1876048,1,2020-02-19,,2076833,45,1615,4,USD
1876049,1,2020-02-19,,584719,21,169,1,EUR
1876050,1,2020-02-19,,1656873,64,2325,1,USD
1876052,1,2020-02-19,,961200,38,1663,7,GBP
1876053,1,2020-02-19,2020-02-25,792434,0,1721,6,EUR
1876054,1,2020-02-19,,1861166,57,1996,3,USD
1876055,1,2020-02-19,,1706428,55,2503,4,USD
1876056,1,2020-02-19,2020-02-23,932629,0,1568,3,GBP
1876057,1,2020-02-19,2020-02-24,1165252,0,84,8,GBP
1876058,1,2020-02-19,,1914491,57,1332,5,USD
1876059,1,2020-02-19,,265807,10,1590,2,CAD
1876061,1,2020-02-19,,185061,5,1656,3,AUD
1876062,1,2020-02-19,,376607,10,97,1,CAD
1876063,1,2020-02-19,,8181,5,1308,9,AUD
1876065,1,2020-02-19,,1656861,43,1210,1,USD
1876066,1,2020-02-19,2020-02-21,1268744,0,116,6,USD
1876067,1,2020-02-19,,1456036,66,2095,1,USD
1876068,1,2020-02-19,,1186890,42,1751,2,GBP
1876069,1,2020-02-19,2020-02-23,2004576,0,1822,2,USD
1877001,1,2020-02-20,,888433,31,1667,2,EUR
1877002,1,2020-02-20,2020-02-23,187653,0,401,1,AUD
1877003,1,2020-02-20,,1180963,39,703,5,GBP
1877004,1,2020-02-20,,49400,4,1436,2,AUD
1877005,1,2020-02-20,,1355355,57,2503,1,USD
1877006,1,2020-02-20,,126320,5,1513,4,AUD
1877008,1,2020-02-20,,1564733,47,437,2,USD
1877009,1,2020-02-20,,1065004,37,1087,2,GBP
1877010,1,2020-02-20,,1372502,66,1459,1,USD
1877011,1,2020-02-20,2020-02-25,660527,0,60,6,EUR
1877012,1,2020-02-20,,1417693,55,1426,2,USD
1877013,1,2020-02-20,,1204568,45,1685,5,USD
1877014,1,2020-02-20,,1905463,55,120,1,USD
1877015,1,2020-02-20,,1829833,65,393,5,USD
1877017,1,2020-02-20,,1763456,56,69,3,USD
1877018,1,2020-02-20,,1474420,50,1953,3,USD
1877019,1,2020-02-20,,1233842,56,1570,1,USD
1877020,1,2020-02-20,,1014258,39,167,3,GBP
1877021,1,2020-02-20,,454932,27,102,3,EUR
1877022,1,2020-02-20,2020-02-27,1687294,0,122,3,USD
1877023,1,2020-02-20,,843597,33,331,5,EUR
1877024,1,2020-02-20,,282556,8,46,8,CAD
1877025,1,2020-02-20,2020-02-25,76560,0,1629,1,AUD
1877026,1,2020-02-20,,1952591,45,101,3,USD
1877028,1,2020-02-20,,1491708,44,1524,2,USD
1877029,1,2020-02-20,,755845,30,956,9,EUR
1877030,1,2020-02-20,,262871,9,366,6,CAD
1877031,1,2020-02-20,,814898,32,1451,3,EUR
1877032,1,2020-02-20,,1292710,44,1766,5,USD
1877033,1,2020-02-20,,1886932,47,25,3,USD
1877034,1,2020-02-20,2020-02-23,1267986,0,98,1,USD
1877035,1,2020-02-20,,871066,33,1714,7,EUR
1877036,1,2020-02-20,,1952591,45,1642,3,USD
1877037,1,2020-02-20,,1521107,59,1634,2,USD
1877038,1,2020-02-20,,393097,8,544,3,CAD
1877039,1,2020-02-20,2020-02-24,1476834,0,1601,4,USD
1877040,1,2020-02-20,2020-02-23,979530,0,61,10,GBP
1877041,1,2020-02-20,2020-02-24,1735191,0,427,1,USD
1877043,1,2020-02-20,,1554591,44,1423,3,USD
1877044,1,2020-02-20,,1301181,47,1548,1,USD
1877045,1,2020-02-20,,207775,8,65,7,CAD
1877046,1,2020-02-20,2020-02-25,496867,0,350,1,EUR
1877047,1,2020-02-20,2020-02-26,1188010,0,20,1,GBP
1877048,1,2020-02-20,,1974863,56,1377,5,USD
1877049,1,2020-02-20,,544650,27,435,1,EUR
1877050,1,2020-02-20,,1624573,47,1699,2,USD
1877051,1,2020-02-20,,1377195,66,2478,3,USD
1877052,1,2020-02-20,,1482325,53,1323,3,USD
1877055,1,2020-02-20,,418651,26,102,3,EUR
1877056,1,2020-02-20,,1558588,65,1639,2,USD
1877057,1,2020-02-20,,812462,32,445,5,EUR
1877058,1,2020-02-20,,1585149,54,1545,2,USD
1877059,1,2020-02-20,,1690458,62,417,2,USD
1877061,1,2020-02-20,,517515,21,1496,1,EUR
1877062,1,2020-02-20,2020-02-25,2074986,0,1660,1,USD
1877063,1,2020-02-20,2020-02-27,1608259,0,1938,3,USD
1877065,1,2020-02-20,,1084205,37,1007,1,GBP
1877066,1,2020-02-20,,256789,10,1355,2,CAD
1877067,1,2020-02-20,2020-02-24,1732784,0,1517,1,USD
1877068,1,2020-02-20,2020-02-24,1037400,0,1431,2,GBP
1877069,1,2020-02-20,,556064,24,1671,2,EUR
1877070,1,2020-02-20,,12649,5,1704,9,AUD
1877072,1,2020-02-20,,639067,17,1400,1,EUR
1877074,1,2020-02-20,,1996781,66,1645,1,USD
1877075,1,2020-02-20,,1148022,42,1731,5,GBP
1877076,1,2020-02-20,,1193732,39,1608,5,GBP
1877077,1,2020-02-20,2020-02-24,2082954,0,1417,3,USD
1877078,1,2020-02-20,,2021639,59,1379,2,USD
1877079,1,2020-02-20,,265864,10,2494,1,CAD
1878000,1,2020-02-21,,1807649,48,126,2,USD
1878001,1,2020-02-21,,1680728,57,88,1,USD
1878002,1,2020-02-21,,125649,5,1800,1,AUD
1878003,1,2020-02-21,2020-02-25,320030,0,979,2,CAD
1878004,1,2020-02-21,,470965,27,135,3,EUR
1878005,1,2020-02-21,,1021674,36,81,3,GBP
1878006,1,2020-02-21,,1983692,64,107,7,USD
1878007,1,2020-02-21,,851890,32,2458,8,EUR
1878008,1,2020-02-21,2020-02-25,597262,0,1568,3,EUR
1878009,1,2020-02-21,,1819252,50,1588,3,USD
1878010,1,2020-02-21,,1833460,48,1695,1,USD
1878011,1,2020-02-21,2020-02-26,1519854,0,454,4,USD
1878012,1,2020-02-21,,1711488,61,1423,1,USD
1878013,1,2020-02-21,,1649724,55,1412,1,USD
1878014,1,2020-02-21,2020-02-26,1939398,0,528,5,USD
1878016,1,2020-02-21,,1681099,51,645,3,USD
1878017,1,2020-02-21,,1380756,62,1506,5,USD
1878018,1,2020-02-21,,1324581,49,1584,3,USD
1878019,1,2020-02-21,,1388023,53,523,3,USD
1878020,1,2020-02-21,,1315898,48,1431,1,USD
1878021,1,2020-02-21,,1667950,61,1795,1,USD
1878022,1,2020-02-21,,1268392,49,2107,1,USD
1878023,1,2020-02-21,,1090259,38,450,3,GBP
1878024,1,2020-02-21,,873197,34,353,2,EUR
1878025,1,2020-02-21,,980164,36,1634,6,GBP
1878026,1,2020-02-21,,1460974,59,214,2,USD
1878027,1,2020-02-21,,334903,8,1786,4,CAD
1878029,1,2020-02-21,,1663333,48,1706,5,USD
1878030,1,2020-02-21,,1441384,47,1764,1,USD
1878031,1,2020-02-21,2020-02-25,1882274,0,446,7,USD
1878032,1,2020-02-21,,255882,9,1498,2,CAD
1878033,1,2020-02-21,,1433136,47,134,6,USD
1878034,1,2020-02-21,2020-03-01,417932,0,1498,7,EUR
1878035,1,2020-02-21,,1836932,47,1794,8,USD
1878036,1,2020-02-21,,213985,10,471,1,CAD
1878037,1,2020-02-21,,724985,30,2396,9,EUR
1878038,1,2020-02-21,,753804,30,489,2,EUR
1878039,1,2020-02-21,,1948852,43,60,1,USD
1878040,1,2020-02-21,,1195699,38,2090,1,GBP
1878041,1,2020-02-21,2020-02-24,945833,0,1591,9,GBP
1878043,1,2020-02-21,2020-02-26,2054088,0,417,5,USD
1878044,1,2020-02-21,,1778536,51,434,1,USD
1878045,1,2020-02-21,2020-02-26,1900678,0,1588,8,USD
1878046,1,2020-02-21,2020-02-26,1763365,0,90,1,USD
1878047,1,2020-02-21,,1958731,49,1569,6,USD
1878048,1,2020-02-21,,593904,27,1359,1,EUR
1878049,1,2020-02-21,2020-02-24,1538150,0,408,7,USD
1878050,1,2020-02-21,,111492,5,2094,7,AUD
1878053,1,2020-02-21,,1841571,44,1465,1,USD
1878054,1,2020-02-21,,113448,5,1674,2,AUD
1878055,1,2020-02-21,,1789699,50,658,1,USD
1878056,1,2020-02-21,2020-02-24,1330793,0,417,6,USD
1879000,1,2020-02-22,,1742261,50,1617,2,USD
1879001,1,2020-02-22,,1572877,47,1734,6,USD
1879002,1,2020-02-22,,1933414,51,1591,5,USD
1879003,1,2020-02-22,,348440,9,1469,7,CAD
1879004,1,2020-02-22,,912208,36,472,1,GBP
1879005,1,2020-02-22,,1742913,50,106,1,USD
1879006,1,2020-02-22,,905530,38,1536,3,GBP
1879007,1,2020-02-22,,1428309,50,198,2,USD
1879008,1,2020-02-22,,1264513,65,1666,9,USD
1879009,1,2020-02-22,2020-02-26,1618248,0,607,5,USD
1879010,1,2020-02-22,,1269972,44,58,3,USD
1879012,1,2020-02-22,2020-02-26,1263184,0,1469,2,USD
1879013,1,2020-02-22,2020-02-26,1443682,0,2223,7,USD
1879014,1,2020-02-22,,1972249,62,1723,1,USD
1879015,1,2020-02-22,2020-02-27,1948390,0,1572,1,USD
1879017,1,2020-02-22,,1394326,45,654,8,USD
1879018,1,2020-02-22,,1139887,36,449,5,GBP
1879020,1,2020-02-22,,2067182,55,1613,3,USD
1879021,1,2020-02-22,,1098687,39,111,2,GBP
1879022,1,2020-02-22,,1227087,56,433,1,USD
1879023,1,2020-02-22,2020-02-28,1447016,0,450,1,USD
1879025,1,2020-02-22,,1937990,51,84,2,USD
1879026,1,2020-02-22,2020-02-27,622606,0,1661,3,EUR
1879027,1,2020-02-22,,1385312,54,986,3,USD
1879028,1,2020-02-22,2020-02-23,1049709,0,1762,2,GBP
1879029,1,2020-02-22,,1365840,51,1349,2,USD
1879030,1,2020-02-22,,427098,24,1053,5,EUR
1879031,1,2020-02-22,,437389,24,54,6,EUR
1879032,1,2020-02-22,2020-02-23,1585932,0,1680,2,USD
1879033,1,2020-02-22,,1617142,57,711,1,USD
1879034,1,2020-02-22,,270034,10,450,2,CAD
1879035,1,2020-02-22,,1584962,48,499,1,USD
1879037,1,2020-02-22,2020-02-24,1360450,0,980,3,USD
1879038,1,2020-02-22,,1585839,55,451,2,USD
1879039,1,2020-02-22,2020-02-28,1733399,0,222,1,USD
1879041,1,2020-02-22,,1348253,57,56,7,USD
1879042,1,2020-02-22,,437389,19,77,4,EUR
1879043,1,2020-02-22,,1294899,56,1579,2,USD
1879044,1,2020-02-22,,313269,9,437,1,CAD
1879045,1,2020-02-22,,1919414,53,1785,1,USD
1879046,1,2020-02-22,,1000050,39,369,1,GBP
1879047,1,2020-02-22,,1386844,51,421,1,USD
1879049,1,2020-02-22,,335032,10,1627,4,CAD
1879050,1,2020-02-22,,1577472,53,1458,5,USD
1879051,1,2020-02-22,,1374314,47,1809,3,USD
1879052,1,2020-02-22,,857122,31,587,1,EUR
1879053,1,2020-02-22,,1524438,49,1303,3,USD
1879054,1,2020-02-22,2020-02-27,1870500,0,1402,3,USD
1879055,1,2020-02-22,,1981868,64,1207,7,USD
1879056,1,2020-02-22,,1152446,38,1600,3,GBP
